truth_x,truth_y,truth_z,truth_vx,truth_vy,truth_vz,truth_roll,truth_pitch,truth_yaw,f_mode,armed,time_ms,imu_seq,cont_seq,log_seq,dt,imu_dt,hal_dt,rc_thr,rc_roll,rc_pitch,rc_yaw,t_roll,t_pitch,t_yaw,g_roll,g_pitch,g_yaw,a_roll,a_pitch,cor_roll,cor_pitch,err_roll,err_pitch,est_roll,est_pitch,est_yaw,gyr_b_x,gyr_b_y,gyr_b_z,accel_m,accel_w,ahrs_v,c_roll,c_pitch,c_yaw,m1,m2,m3,m4
0.00137542,-0.00298141,0.367832,-0.00428984,-0.0107462,0.674982,0.00336441,-0.00365823,-0.00362195,1,1,23600,0,0,0,0,0.002,0,0.561928,0,0,0,0,0,0,-0.00622766,-0.0103576,0.00386241,-0.0762178,-0.0149165,0,0,0,0,-0.00325372,-0.000558218,0.0069504,0,0,0,10.2257,0.702091,1,0,0,0,0.561928,0.561928,0.561928,0.561928
-0.00058104,-0.00601656,0.502138,-0.0109133,-0.0165344,0.727052,0.00241264,-0.00260886,-0.00472572,1,1,23800,0,0,0,0,0.002,0,0.554606,0,0,0,0,0,0,-0.00602615,0.000343756,0.00500716,-0.0487524,-0.0425861,0,0,0,0,-0.0037958,-8.68815e-05,0.00538179,0,0,0,9.90877,0.920231,1,0,0,0,0.554606,0.554606,0.554606,0.554606
-0.0037372,-0.0101019,0.65087,-0.0158205,-0.0207802,0.759568,0.002196,-0.00373762,-0.00581782,1,1,24000,0,0,0,0,0.002,0,0.554606,0,0,0,0,0,0,-0.0010155,-0.000269085,0.00499732,-0.0618756,-0.0194524,0,0,0,0,-0.00341017,-0.000400865,0.00393978,0,0,0,9.92348,0.906702,1,0,0,0,0.554606,0.554606,0.554606,0.554606
-0.00841828,-0.0149198,0.806297,-0.0229809,-0.0242727,0.793618,0.00191448,-0.00678298,-0.00676407,1,1,24200,0,0,0,0,0.002,0,0.553996,0,0,0,0,0,0,-0.00265733,-0.0149942,-0.00605473,-0.0133447,-0.0347731,0,0,0,0,-0.00404513,-0.0024218,0.00346349,0,0,0,9.95182,0.893832,1,0,0,0,0.553996,0.553996,0.553996,0.553996
-0.0156261,-0.020346,0.967664,-0.0358436,-0.0271322,0.820463,0.0022144,-0.00911076,-0.00751319,1,1,24400,0,0,0,0,0.002,0,0.553996,0,0,0,0,0,0,-0.00798483,0.00496106,-0.0108978,-0.0247252,-0.0720522,0,0,0,0,-0.00354196,-0.00388424,0.0017626,0,0,0,9.94458,0.891386,1,0,0,0,0.553996,0.553996,0.553996,0.553996
-0.0256618,-0.0261031,1.12584,-0.0521714,-0.0305129,0.843263,0.00196876,-0.0109549,-0.00810782,1,1,24600,0,0,0,0,0.002,0,0.552776,0,0,0,0,0,0,-0.00362504,-0.00740134,-0.000100228,-0.0399903,-0.0203585,0,0,0,0,-0.00417273,-0.0050002,0.00119231,0,0,0,9.83644,0.959506,1,0,0.00849716,0,0.544279,0.561273,0.544279,0.561273
-0.039707,-0.0327289,1.29685,-0.0699472,-0.0337552,0.864717,0.00137577,-0.00770761,-0.00859564,1,1,24800,0,0,0,0,0.002,0,0.551556,0,0,0,0,0,0,-0.0106303,-0.00112079,0.00120422,-0.042926,-0.0410544,0,0,0,0,-0.0048247,-0.000804249,0.00115524,0,0,0,9.84101,0.965303,1,0,0,0,0.551556,0.551556,0.551556,0.551556
-0.0563864,-0.0396384,1.46984,-0.0828122,-0.0347622,0.860744,0.000484259,-0.00650795,-0.00919967,1,1,25000,0,0,0,0,0.002,0,0.546675,0,0,0,0,0,0,-0.00364255,-0.00177107,-0.012038,-0.0439278,-0.0306832,0,0,0,0,-0.0064068,0.000927716,0.000665013,0,0,0,9.65359,0.886274,1,0,0,0.00577068,0.540904,0.540904,0.552445,0.552445
-0.0740713,-0.0462785,1.63081,-0.0923145,-0.0347469,0.831022,0.00278663,-0.00428127,-0.00920762,1,1,25200,0,0,0,0,0.002,0,0.542404,0,0,0,0,0,0,0.0238918,0.0110795,-0.0101345,-0.039699,-0.0624218,0,0,0,0,-0.0031172,0.00354605,0.000574355,0,0,0,9.555,0.822663,1,0,0,0,0.542404,0.542404,0.542404,0.542404
-0.0939016,-0.0540504,1.79113,-0.0982343,-0.0396723,0.772779,0.00361846,-0.00399193,-0.00890354,1,1,25400,0,0,0,0,0.002,0,0.540574,0,0,0,0,0,0,-8.16967e-05,-0.00868408,-0.000191309,-0.0229759,-0.0290927,0,0,0,0,-0.00269096,0.00352335,0.000739751,0,0,0,9.46363,0.764859,1,0,0,0,0.540574,0.540574,0.540574,0.540574
-0.114765,-0.0629058,1.9384,-0.103179,-0.0455128,0.70398,0.0024469,-0.00484432,-0.00859939,1,1,25600,0,0,0,0,0.002,0,0.539963,0,0,0,0,0,0,-0.0168398,0.00468083,0.00281591,-0.0413574,-0.0434834,0,0,0,0,-0.00344596,0.00338156,0.000472212,0,0,0,9.45445,0.757962,1,0,0,0,0.539963,0.539963,0.539963,0.539963
-0.13573,-0.0719692,2.06507,-0.109777,-0.0487527,0.633462,0.0010023,-0.00514536,-0.00828068,1,1,25800,0,0,0,0,0.002,0,0.537523,0,0,0,0,0,0,-0.0151884,0.00875975,0.00832969,-0.0568876,-0.0539296,0,0,0,0,-0.00493605,0.00287239,0.000972152,0,0,0,9.37296,0.699984,1,0,0,0,0.537523,0.537523,0.537523,0.537523
-0.159121,-0.0817092,2.18254,-0.117071,-0.0493401,0.546124,0.0013186,-0.00409568,-0.00809819,1,1,26000,0,0,0,0,0.002,0,0.536913,0,0,0,0,0,0,0.00570576,0.00768858,-0.000701331,-0.0247161,-0.0157799,0,0,0,0,-0.00451382,0.00391538,0.00136296,0,0,0,9.25187,0.618555,1,0,0,0,0.536913,0.536913,0.536913,0.536913
-0.183214,-0.0916853,2.28168,-0.119367,-0.0507871,0.449388,0.0026046,0.000123232,-0.00809359,1,1,26200,0,0,0,0,0.002,0,0.534472,0,0,0,0,0,0,0.0115618,0.00123548,0.00710422,-0.0451593,-0.0217039,0,0,0,0,-0.00333546,0.00774984,0.00231568,0,0,0,9.30097,0.651733,1,0,-0.0113172,0,0.545789,0.523155,0.545789,0.523155
-0.207006,-0.102295,2.36071,-0.11771,-0.054931,0.343955,0.00301211,-0.00121118,-0.00816939,1,1,26400,0,0,0,0,0.002,0,0.534472,0,0,0,0,0,0,0.00268903,0.00581757,-0.00175313,-0.0413254,-0.0644403,0,0,0,0,-0.00238032,0.00632853,0.00190973,0,0,0,9.18768,0.57287,1,0,0,0,0.534472,0.534472,0.534472,0.534472
-0.229384,-0.1131,2.41537,-0.11624,-0.0587207,0.234896,0.00280099,0.000241889,-0.00822415,1,1,26600,0,0,0,0,0.002,0,0.530811,0,0,0,0,0,0,-0.00144192,0.0305408,-0.00667182,-0.0433705,-0.0203851,0,0,0,0,-0.00246357,0.00739408,0.00238909,0,0,0,9.14348,0.546014,1,0,-0.00984999,0,0.540661,0.520962,0.540661,0.520962
-0.252598,-0.125109,2.44899,-0.115388,-0.0620275,0.105317,0.00230513,-0.00217083,-0.00817238,1,1,26800,0,0,0,0,0.002,0,0.529591,0,0,0,0,0,0,-0.00528916,0.00235229,0.00140073,-0.0417683,-0.00276005,0,0,0,0,-0.00314801,0.00509569,0.00277447,0,0,0,9.08902,0.508833,1,0,0,0,0.529591,0.529591,0.529591,0.529591
-0.276058,-0.137718,2.45502,-0.118549,-0.0661141,-0.0370774,0.00352608,-0.00389458,-0.00810895,1,1,27000,0,0,0,0,0.002,0,0.529591,0,0,0,0,0,0,-0.000348106,-0.00656498,0.00429117,-0.00838112,-0.0345771,0,0,0,0,-0.00211907,0.00321729,0.00218871,0,0,0,9.05182,0.483735,1,-0.0088432,0,-0.0114104,0.549845,0.532158,0.509338,0.527024
-0.299114,-0.150365,2.43493,-0.123786,-0.0693365,-0.169786,0.00242097,-0.00454223,-0.00886894,1,1,27200,0,0,0,0,0.002,0,0.528981,0,0,0,0,0,0,-0.00808958,-0.00721851,0.0134512,-0.0405925,-0.0219272,0,0,0,0,-0.0030022,0.00254012,0.00125832,0,0,0,9.02551,0.466874,1,0,0,0,0.528981,0.528981,0.528981,0.528981
-0.324294,-0.164115,2.38509,-0.128222,-0.0712709,-0.319318,0.00193819,-0.0037025,-0.00948569,1,1,27400,0,0,0,0,0.002,0,0.528981,0,0,0,0,0,0,-0.00194164,-0.014458,-0.000280855,-0.036541,-0.0379248,0,0,0,0,-0.00404634,0.00361095,0.000927691,0,0,0,9.02676,0.469464,1,0,0,0,0.528981,0.528981,0.528981,0.528981
-0.350119,-0.178197,2.30608,-0.131704,-0.073514,-0.451204,0.00209186,-0.00400842,-0.0098908,1,1,27600,0,0,0,0,0.002,0,0.539963,0,0,0,0,0,0,-0.00726589,-0.00728654,0.00464521,-0.0414762,-0.0283525,0,0,0,0,-0.00420457,0.00380624,0.000206432,0,0,0,9.28408,0.64304,1,0,0,0,0.539963,0.539963,0.539963,0.539963
-0.375296,-0.192011,2.21542,-0.135444,-0.0773255,-0.48808,0.00327491,-0.00392802,-0.0101547,1,1,27800,0,0,0,0,0.002,0,0.548505,0,0,0,0,0,0,-0.0154127,-0.00745947,0.00631553,0.00534496,-0.0171632,0,0,0,0,-0.00248867,0.00300887,-0.000741288,0,0,0,9.68742,0.911549,1,0,0,0,0.548505,0.548505,0.548505,0.548505
-0.402445,-0.207458,2.11815,-0.136775,-0.0839917,-0.470201,0.00475088,-0.00253211,-0.0104878,1,1,28000,0,0,0,0,0.002,0,0.557657,0,0,0,0,0,0,0.00653537,0.0164259,-0.0048124,-0.0637062,-0.00163634,0,0,0,0,-0.0011671,0.00413284,-0.00126095,0,0,0,10.0218,0.849173,1,0,0,0.00527479,0.552382,0.552382,0.562932,0.562932
-0.430106,-0.224247,2.03364,-0.140759,-0.0902616,-0.360578,0.00448329,-0.00363239,-0.0106723,1,1,28200,0,0,0,0,0.002,0,0.57169,0,0,0,0,0,0,0.010745,0.0129619,-0.00183151,-0.0396445,-0.0149647,0,0,0,0,-0.00145143,0.00199138,-0.00152132,0,0,0,10.4491,0.561033,1,0,0,0,0.57169,0.57169,0.57169,0.57169
-0.456962,-0.241404,1.97992,-0.141276,-0.0954922,-0.21198,0.00424969,-0.00243017,-0.0111772,1,1,28400,0,0,0,0,0.002,0,0.57047,0,0,0,0,0,0,0.00316732,0.00225651,-0.00692536,-0.0328134,-0.0278269,0,0,0,0,-0.00258101,0.00414611,-0.00250969,0,0,0,10.5008,0.526983,1,0,0,-0.0058471,0.576317,0.576317,0.564623,0.564623
-0.48538,-0.260692,1.95215,-0.14114,-0.101531,-0.0858598,0.00468571,-0.00224114,-0.0120038,1,1,28600,0,0,0,0,0.002,0,0.558877,0,0,0,0,0,0,0.00646635,-0.00389207,-0.00567366,-0.0386973,-0.0123212,0,0,0,0,-0.00247533,0.00393172,-0.00263368,0,0,0,10.1382,0.772498,1,0,0,0,0.558877,0.558877,0.558877,0.558877
-0.51392,-0.281279,1.94141,-0.141982,-0.107767,-0.0237884,0.00431509,-0.00207048,-0.0125648,1,1,28800,0,0,0,0,0.002,0,0.558877,0,0,0,0,0,0,-0.00250349,0.00466169,-0.00552431,-0.0202505,-0.00243763,0,0,0,0,-0.00283679,0.00292093,-0.00282257,0,0,0,10.0706,0.815491,1,0,0,0,0.558877,0.558877,0.558877,0.558877
-0.540981,-0.301968,1.94248,-0.139507,-0.113463,0.0345621,0.00502932,0.000435679,-0.0129402,1,1,29000,0,0,0,0,0.002,0,0.558877,0,0,0,0,0,0,0.00252007,0.0238111,0.00959092,-0.0150363,-0.020742,0,0,0,0,-0.00300532,0.00433097,-0.00218858,0,0,0,10.0897,0.802261,1,0,-0.00759985,0,0.566477,0.551278,0.566477,0.551278
-0.568915,-0.32516,1.95633,-0.137476,-0.12146,0.100383,0.00693585,-0.00151769,-0.0133126,1,1,29200,0,0,0,0,0.002,0,0.558877,0,0,0,0,0,0,0.0164369,-0.0111399,-0.0173077,-0.0109054,-0.0608144,0,0,0,0,-0.00187137,0.00230327,-0.00189705,0,0,0,10.0639,0.817208,1,0,0,0,0.558877,0.558877,0.558877,0.558877
-0.596491,-0.35025,1.98259,-0.134335,-0.130462,0.161945,0.00508442,-5.40532e-05,-0.0134977,1,1,29400,0,0,0,0,0.002,0,0.558877,0,0,0,0,0,0,-0.00702578,0.000287093,0.00429894,-0.0204994,-0.00674605,0,0,0,0,-0.00282317,0.00416597,-0.00204366,0,0,0,10.0946,0.798849,1,0,0,0,0.558877,0.558877,0.558877,0.558877
-0.621995,-0.375376,2.01928,-0.130644,-0.135326,0.221684,0.00411553,0.000714766,-0.0136715,1,1,29600,0,0,0,0,0.002,0,0.558877,0,0,0,0,0,0,0.00182606,0.00922419,-0.0106533,-0.0489349,-0.00781112,0,0,0,0,-0.00395069,0.00449881,-0.00142694,0,0,0,10.0245,0.845851,1,0,0,0,0.558877,0.558877,0.558877,0.558877
-0.647782,-0.402739,2.07063,-0.124215,-0.139515,0.294676,0.00459906,0.00215144,-0.0137978,1,1,29800,0,0,0,0,0.002,0,0.565589,0,0,0,0,0,0,0.00359736,0.00574926,-0.000788824,-0.0339328,-0.0131221,0,0,0,0,-0.00375219,0.00535902,-0.00162157,0,0,0,10.2111,0.719922,1,0,0,0.00795906,0.55763,0.55763,0.573548,0.573548
-0.671957,-0.431175,2.14216,-0.115749,-0.144508,0.419832,0.0045472,0.00328919,-0.0132575,1,1,30000,0,0,0,0,0.002,0,0.568639,0,0,0,0,0,0,0.00454591,-0.00682476,0.00781073,-0.0427582,-0.0580787,0,0,0,0,-0.00379684,0.00599916,-0.000716151,0,0,0,10.4483,0.560571,1,0,0,0,0.568639,0.568639,0.568639,0.568639
-0.693021,-0.459182,2.2347,-0.106087,-0.148492,0.548784,0.00437012,0.00464812,-0.0127345,1,1,30200,0,0,0,0,0.002,0,0.568639,0,0,0,0,0,0,0.00172853,-0.00357706,0.0113884,-0.0421149,0.00289127,0,0,0,0,-0.0044887,0.00737895,0.00043764,0,0,0,10.423,0.573526,1,0,0,0,0.568639,0.568639,0.568639,0.568639
-0.712853,-0.489625,2.35865,-0.0944481,-0.152962,0.684055,0.00355484,0.00357773,-0.0123979,1,1,30400,0,0,0,0,0.002,0,0.565589,0,0,0,0,0,0,-0.00600631,0.00116302,0.00357552,-0.0226674,-0.0269994,0,0,0,0,-0.00540337,0.00618843,0.00110696,0,0,0,10.4163,0.579168,1,0,0,0,0.565589,0.565589,0.565589,0.565589
-0.730614,-0.520766,2.5045,-0.0848656,-0.155362,0.751469,0.00348027,0.00305836,-0.0122187,1,1,30600,0,0,0,0,0.002,0,0.546675,0,0,0,0,0,0,-0.000271152,-0.0178358,0.00222343,-0.0600173,0.00325882,0,0,0,0,-0.00608518,0.00517376,0.00121765,0,0,0,9.88613,0.932331,1,0,0,0,0.546675,0.546675,0.546675,0.546675
-0.745866,-0.550805,2.64524,-0.0770882,-0.157749,0.726431,0.00284618,0.00365153,-0.0121569,1,1,30800,0,0,0,0,0.002,0,0.544844,0,0,0,0,0,0,-0.00110352,0.00641534,0.00582358,-0.0392679,-0.0123645,0,0,0,0,-0.00591599,0.00565745,0.00111678,0,0,0,9.55044,0.816935,1,0,0,0,0.544844,0.544844,0.544844,0.544844
-0.760079,-0.582624,2.78644,-0.0675937,-0.158473,0.688041,0.00177547,0.00578795,-0.0122352,1,1,31000,0,0,0,0,0.002,0,0.541794,0,0,0,0,0,0,0.000281871,0.0180029,-0.00542534,-0.0340089,-0.0331159,0,0,0,0,-0.00645757,0.00733362,0.000642616,0,0,0,9.57211,0.831645,1,0,0,0,0.541794,0.541794,0.541794,0.541794
-0.771875,-0.614265,2.918,-0.0546021,-0.15756,0.625937,0.000433946,0.00519094,-0.0122219,1,1,31200,0,0,0,0,0.002,0,0.539963,0,0,0,0,0,0,-0.0280505,-0.012472,0.0023544,-0.0657203,-0.0116562,0,0,0,0,-0.00736052,0.00652068,0.000644968,0,0,0,9.42546,0.730819,1,0,0,0,0.539963,0.539963,0.539963,0.539963
-0.781254,-0.645349,3.03448,-0.0422069,-0.154314,0.537815,-0.000468619,0.00584566,-0.012299,1,1,31400,0,0,0,0,0.002,0,0.535693,0,0,0,0,0,0,0.0105322,-0.0107059,0.00498562,-0.055149,-0.019775,0,0,0,0,-0.00753655,0.00715158,0.00132092,0,0,0,9.24799,0.612573,1,0,0,0,0.535693,0.535693,0.535693,0.535693
-0.78779,-0.673884,3.12645,-0.0293985,-0.148065,0.431965,-0.00293154,0.00678249,-0.0124315,1,1,31600,0,0,0,0,0.002,0,0.532642,0,0,0,0,0,0,-0.0152878,-0.00543573,-0.00227468,-0.0603552,-0.0238535,0,0,0,0,-0.00971805,0.00781021,0.00103671,0,0,0,9.1786,0.563888,1,0.00710009,0,0,0.525542,0.539742,0.539742,0.525542
-0.791966,-0.702303,3.2005,-0.0145728,-0.139194,0.313326,-0.00140149,0.00868302,-0.0124359,1,1,31800,0,0,0,0,0.002,0,0.532642,0,0,0,0,0,0,0.00206661,0.00733596,-0.000907902,-0.0604874,-0.00603087,0,0,0,0,-0.00732158,0.00899322,0.000738784,0,0,0,9.18339,0.567238,1,0,0,0,0.532642,0.532642,0.532642,0.532642
-0.79293,-0.729506,3.24992,0.00316792,-0.134057,0.185347,-0.000708138,0.0088041,-0.0122938,1,1,32000,0,0,0,0,0.002,0,0.530811,0,0,0,0,0,0,-0.013873,-0.0195212,0.00760278,-0.0448995,0.00362148,0,0,0,0,-0.00624162,0.00849032,0.00144068,0,0,0,9.10831,0.516484,1,0,0,0,0.530811,0.530811,0.530811,0.530811
-0.790856,-0.754474,3.27241,0.0188085,-0.128867,0.0582643,-0.00116735,0.0084268,-0.0122803,1,1,32200,0,0,0,0,0.002,0,0.530811,0,0,0,0,0,0,-0.00377825,-0.00487191,0.0107975,-0.058881,-0.0228159,0,0,0,0,-0.00667171,0.00758673,0.00149884,0,0,0,9.08157,0.502272,1,0,0,0,0.530811,0.530811,0.530811,0.530811
-0.785749,-0.779657,3.27007,0.0345524,-0.122357,-0.0749639,-0.00221371,0.00802273,-0.0122679,1,1,32400,0,0,0,0,0.002,0,0.530811,0,0,0,0,0,0,0.00367822,0.00626982,0.00284604,-0.0339093,-0.0355313,0,0,0,0,-0.00691032,0.0071576,0.00225463,0,0,0,9.09125,0.508482,1,0,0,0,0.530811,0.530811,0.530811,0.530811
-0.7779,-0.803288,3.24108,0.048217,-0.111882,-0.208499,-0.00415459,0.00734722,-0.0121865,1,1,32600,0,0,0,0,0.002,0,0.530811,0,0,0,0,0,0,-8.61804e-05,0.00363799,0.00109035,-0.0407014,-0.0211748,0,0,0,0,-0.00914765,0.00688497,0.00269628,0,0,0,9.10079,0.511803,1,0,0,0,0.530811,0.530811,0.530811,0.530811
-0.768244,-0.823848,3.18865,0.0581933,-0.101534,-0.336212,-0.00412819,0.00534233,-0.012205,1,1,32800,0,0,0,0,0.002,0,0.530811,0,0,0,0,0,0,-0.00462758,-0.0100247,0.00565713,-0.07679,-0.0299458,0,0,0,0,-0.00884114,0.0047835,0.00300858,0,0,0,9.08715,0.503358,1,0,0,0,0.530811,0.530811,0.530811,0.530811
-0.756406,-0.843535,3.10817,0.0657622,-0.0910914,-0.457619,-0.00426152,0.00431565,-0.0121467,1,1,33000,0,0,0,0,0.002,0,0.534472,0,0,0,0,0,0,0.00298905,-0.00294386,0.000666225,-0.0585695,-0.038965,0,0,0,0,-0.00855406,0.00412825,0.00381171,0,0,0,9.21524,0.591495,1,0,0,0,0.534472,0.534472,0.534472,0.534472
-0.743226,-0.861082,3.00675,0.072441,-0.0777124,-0.543465,-0.00597945,0.00445165,-0.0122384,1,1,33200,0,0,0,0,0.002,0,0.542404,0,0,0,0,0,0,0.00377653,-0.000274744,0.00895693,-0.0414053,-0.014619,0,0,0,0,-0.0091549,0.00351002,0.00352564,0,0,0,9.44853,0.743674,1,0,0,0,0.542404,0.542404,0.542404,0.542404
-0.729512,-0.875254,2.90081,0.0780082,-0.0627173,-0.558678,-0.00732939,0.00402906,-0.0123322,1,1,33400,0,0,0,0,0.002,0,0.552776,0,0,0,0,0,0,-0.0127411,-0.000719591,0.0036966,-0.0573236,-0.0552529,0,0,0,0,-0.00932038,0.00345421,0.00383894,0,0,0,9.81598,0.984073,1,0.00787408,0,-0.00504905,0.549951,0.565699,0.555601,0.539853
-0.713825,-0.887255,2.79185,0.0850255,-0.0489807,-0.530856,-0.0064787,0.0047356,-0.012965,1,1,33600,0,0,0,0,0.002,0,0.554606,0,0,0,0,0,0,0.000187137,-0.00962613,-0.0125457,-0.074325,-0.0300523,0,0,0,0,-0.007208,0.00411548,0.00345624,0,0,0,9.93858,0.899495,1,0,0,0,0.554606,0.554606,0.554606,0.554606
-0.696535,-0.896348,2.68902,0.0941235,-0.0331284,-0.498998,-0.00737105,0.0053894,-0.0133097,1,1,33800,0,0,0,0,0.002,0,0.554606,0,0,0,0,0,0,0.0116286,-0.0146009,-0.0117287,-0.0854812,-0.0141364,0,0,0,0,-0.00811138,0.00583316,0.00383827,0,0,0,9.92292,0.906136,1,0.00526078,0,0.00636854,0.542977,0.553499,0.566236,0.555714
-0.678707,-0.902251,2.59736,0.0975146,-0.0216267,-0.469448,-0.00540074,0.00308629,-0.0130809,1,1,34000,0,0,0,0,0.002,0,0.553996,0,0,0,0,0,0,-0.00296414,0.00389535,0.000649424,-0.0459464,-0.046844,0,0,0,0,-0.0065585,0.0031209,0.00456089,0,0,0,9.8842,0.942355,1,0,0,0,0.553996,0.553996,0.553996,0.553996
-0.65933,-0.906273,2.50611,0.0980798,-0.0121519,-0.442479,-0.00470202,0.00113957,-0.0128585,1,1,34200,0,0,0,0,0.002,0,0.554606,0,0,0,0,0,0,0.0244582,-0.00390435,0.0271932,-0.029339,-0.00565989,0,0,0,0,-0.0050049,0.00251568,0.00510095,0,0,0,9.91287,0.918622,1,0,0,0,0.554606,0.554606,0.554606,0.554606
-0.640099,-0.908212,2.42125,0.0939832,-0.000744735,-0.408407,-0.00559219,-0.00105314,-0.0127363,1,1,34400,0,0,0,0,0.002,0,0.554606,0,0,0,0,0,0,0.00457334,-0.00671816,0.00225709,-0.0679734,-0.0410346,0,0,0,0,-0.0057389,5.03403e-05,0.00518119,0,0,0,9.92947,0.9023,1,0,0,0,0.554606,0.554606,0.554606,0.554606
-0.622659,-0.908,2.3472,0.0886426,0.00882826,-0.370667,-0.00526595,-0.00154003,-0.0123677,1,1,34600,0,0,0,0,0.002,0,0.557657,0,0,0,0,0,0,0.00745953,-0.00861555,0.0117919,-0.0629509,-0.0512855,0,0,0,0,-0.00539227,0.000604307,0.00550339,0,0,0,9.99267,0.862486,1,0,0,0,0.557657,0.557657,0.557657,0.557657
-0.605377,-0.905726,2.27904,0.0829322,0.019583,-0.311696,-0.00623153,-0.00186904,-0.0118435,1,1,34800,0,0,0,0,0.002,0,0.558877,0,0,0,0,0,0,-0.0178989,0.00347714,0.0036383,-0.0568186,-0.0567216,0,0,0,0,-0.0052865,0.000543346,0.00627538,0,0,0,10.069,0.812319,1,0,-0.00547093,0,0.564348,0.553406,0.564348,0.553406
-0.589642,-0.901101,2.22372,0.0713697,0.0308016,-0.245864,-0.00536183,-0.00561789,-0.011653,1,1,35000,0,0,0,0,0.002,0,0.558877,0,0,0,0,0,0,0.0257384,-0.0168868,0.0112666,-0.0604569,-0.0572267,0,0,0,0,-0.00534608,-0.00228992,0.0068602,0,0,0,10.1011,0.785183,1,0,0,0,0.558877,0.558877,0.558877,0.558877
-0.576549,-0.894248,2.18117,0.0567872,0.0412848,-0.18227,-0.00575813,-0.0064827,-0.0116049,1,1,35200,0,0,0,0,0.002,0,0.558877,0,0,0,0,0,0,-0.00376949,-7.58546e-05,-0.00470951,-0.0488983,-0.0273918,0,0,0,0,-0.00600188,-0.00204801,0.00645314,0,0,0,10.0847,0.797206,1,0,0,0,0.558877,0.558877,0.558877,0.558877
-0.56678,-0.885704,2.15266,0.0441982,0.0511403,-0.120622,-0.00593441,-0.00586131,-0.0113777,1,1,35400,0,0,0,0,0.002,0,0.558877,0,0,0,0,0,0,0.0105436,-0.0300045,0.00525605,-0.0748898,-0.0547546,0,0,0,0,-0.00559679,-0.00120777,0.00720261,0,0,0,10.0792,0.799204,1,0,0,0,0.558877,0.558877,0.558877,0.558877
-0.558972,-0.874609,2.13563,0.0323904,0.0611976,-0.0538272,-0.00604068,-0.0051115,-0.0110318,1,1,35600,0,0,0,0,0.002,0,0.558877,0,0,0,0,0,0,-0.0123108,0.000810439,0.00142671,-0.071937,-0.012284,0,0,0,0,-0.00511941,5.26739e-05,0.00741747,0,0,0,10.059,0.813517,1,0,0.00554946,0,0.553328,0.564427,0.553328,0.564427
-0.553193,-0.861326,2.13195,0.0247373,0.0722045,0.0130371,-0.00713912,-0.00337169,-0.0107659,1,1,35800,0,0,0,0,0.002,0,0.558877,0,0,0,0,0,0,-0.00769962,-0.0151051,0.0014574,-0.0749422,-0.0363372,0,0,0,0,-0.00633903,0.00229529,0.00751414,0,0,0,10.0631,0.815119,1,0,0,0,0.558877,0.558877,0.558877,0.558877
-0.549091,-0.846385,2.14006,0.0174814,0.0844187,0.0711861,-0.00773931,-0.00354118,-0.0106552,1,1,36000,0,0,0,0,0.002,0,0.558877,0,0,0,0,0,0,0.00689006,-0.00945322,-0.00306233,-0.0607797,-0.0741094,0,0,0,0,-0.00641939,0.0024091,0.00866069,0,0,0,10.0521,0.826218,1,0.00621396,0,0,0.552663,0.565091,0.565091,0.552663
-0.546137,-0.828346,2.16107,0.0114358,0.0935918,0.136611,-0.00514494,-0.00273632,-0.0107586,1,1,36200,0,0,0,0,0.002,0,0.558877,0,0,0,0,0,0,0.00509582,-0.00748409,-0.00953895,-0.0531458,-0.0326999,0,0,0,0,-0.00383417,0.00330369,0.0089755,0,0,0,10.116,0.786233,1,0,0,0,0.558877,0.558877,0.558877,0.558877
-0.54433,-0.808745,2.1952,0.00593403,0.100275,0.202705,-0.00418478,-0.00262581,-0.0107231,1,1,36400,0,0,0,0,0.002,0,0.558877,0,0,0,0,0,0,0.00781157,0.00248858,0.00455257,-0.0575051,-0.0605391,0,0,0,0,-0.00334869,0.0030378,0.00862281,0,0,0,10.0798,0.807568,1,0.00645805,0,0,0.552419,0.565335,0.565335,0.552419
-0.543625,-0.788234,2.24262,0.000356561,0.10251,0.269422,-0.0012729,-0.00166773,-0.0106168,1,1,36600,0,0,0,0,0.002,0,0.558877,0,0,0,0,0,0,0.00364771,-0.0176297,0.000934632,-0.0350055,-0.0555366,0,0,0,0,-0.000713546,0.00264964,0.00859091,0,0,0,10.1385,0.766201,1,0,0.00575033,0,0.553127,0.564628,0.553127,0.564628
-0.54342,-0.768751,2.29982,0.000368682,0.101833,0.321123,-0.000496785,0.00185833,-0.0103839,1,1,36800,0,0,0,0,0.002,0,0.545455,0,0,0,0,0,0,0.00374732,0.00706706,0.00622804,-0.046952,-0.028878,0,0,0,0,-0.00060534,0.00593882,0.00919724,0,0,0,9.93381,0.908408,1,0,0,0,0.545455,0.545455,0.545455,0.545455
-0.54248,-0.748638,2.35864,0.00573853,0.0991126,0.256091,0.00124141,0.00369198,-0.0101778,1,1,37000,0,0,0,0,0.002,0,0.535693,0,0,0,0,0,0,0.0146424,-0.00995919,0.00646236,-0.0512486,-0.0627187,0,0,0,0,0.000750153,0.00771836,0.00978008,0,0,0,9.29681,0.64208,1,0,0,0,0.535693,0.535693,0.535693,0.535693
